Heuristics:,forward_checking = True,minimal_remaining_values = True
--------------------------
Number of sudokus,1000
total runtime,936.257
average backtracks:,413
average splits:,423
--------------------------
givens,number of occurences,average runtime,average backtracks,average splits
21,2,4.073500037193298,1730,1746
22,19,3.4491579281656364,1519,1530
23,118,1.691415259393595,748,760
24,263,1.255129276572978,562,573
25,304,0.6369078904390335,277,287
26,210,0.5299380938212077,230,240
27,79,0.34720254246192644,149,158
28,5,0.11080007553100586,45,51
29,0,0,0,0
--------------------------
variances,number of occurences,average runtime,average backtracks,average splits
0.1728395061728395,3,0.22600007057189941,94,103
0.2222222222222222,11,0.6903636455535889,301,311
0.2469135802469136,9,1.1435555352105036,512,522
0.32098765432098764,4,0.20699989795684814,85,94
0.3950617283950617,16,0.3881874978542328,168,178
0.4444444444444444,35,1.236914266858782,547,558
0.4691358024691357,16,1.8704375326633453,806,818
0.46913580246913583,8,0.604500025510788,260,272
0.54320987654321,29,0.4122413766795191,177,186
0.6172839506172839,40,0.6100500047206878,265,275
0.6666666666666666,48,1.0858958512544632,476,487
0.691358024691358,36,3.17252779006958,1429,1441
0.7654320987654322,24,0.4025000035762787,180,188
0.8395061728395061,51,0.4678627556445552,203,214
0.8888888888888888,81,1.6133950639654089,741,751
0.9135802469135802,17,3.339588249430937,1457,1469
0.9876543209876544,38,0.610605283787376,266,276
1.0617283950617284,45,0.30079998440212674,128,137
1.1111111111111112,46,0.6920869713244231,301,311
1.1111111111111114,4,1.0212500095367432,437,446
1.1358024691358024,27,1.2792222058331524,558,569
1.2098765432098766,43,0.5340232849121094,233,244
1.2839506172839503,26,0.7002307726786687,299,309
1.2839506172839505,25,1.0533199691772461,461,472
1.2839506172839508,2,0.1025000810623169,41,46
1.3333333333333333,52,0.9587307755763714,421,431
1.3580246913580245,12,0.706000010172526,304,317
1.432098765432099,24,0.6987916429837545,303,313
1.5061728395061726,7,0.427142858505249,188,199
1.5061728395061729,24,0.4698333243529002,199,209
1.506172839506173,13,0.49015384453993577,211,221
1.5555555555555556,28,0.701035703931536,305,316
1.5802469135802468,4,0.7675000429153442,335,344
1.654320987654321,21,0.24466665585835776,104,113
1.7283950617283947,1,0.994999885559082,428,443
1.728395061728395,17,1.0674117593204273,473,483
1.7283950617283952,9,0.4726666609446208,201,212
1.7777777777777777,15,0.6941333134969075,303,314
1.8024691358024691,5,0.3874000072479248,171,182
1.8765432098765429,3,0.9326666990915934,395,404
1.8765432098765433,12,0.47374995549519855,205,217
1.950617283950617,1,1.6719999313354492,778,791
1.9506172839506175,11,1.4741817821155896,661,671
2.0,12,0.48341665665308636,207,217
2.0000000000000004,2,2.4429999589920044,1149,1159
2.0246913580246915,2,0.530500054359436,233,244
2.0987654320987654,11,0.3281818303194913,141,151
2.1728395061728394,3,1.1270000139872234,495,505
2.17283950617284,4,2.3054999709129333,991,1003
2.2222222222222223,4,1.0400000214576721,456,466
2.3209876543209873,1,0.8139998912811279,353,364
2.3209876543209877,2,0.8874999284744263,376,384
2.3950617283950617,2,0.2864999771118164,123,133
2.4444444444444446,1,0.15999984741210938,64,75
2.5432098765432096,2,0.5424998998641968,230,238
2.617283950617284,2,0.8565000295639038,376,387
2.6666666666666665,2,0.4179999828338623,180,190
2.691358024691358,1,0.003000020980834961,0,4
2.765432098765432,1,5.555999994277954,2456,2468
2.8395061728395063,2,1.6890000104904175,758,769
2.888888888888889,3,0.10733334223429362,44,51
--------------------------
